Postcode,Country Code,Gma,GmaCanonicalName,CityCanonicalName
45810,US,535,"Columbus,Ohio,United States","Ada,Ohio,United States"
45812,US,535,"Columbus,Ohio,United States","Alger,Ohio,United States"
45835,US,535,"Columbus,Ohio,United States","Dola,Ohio,United States"
45836,US,535,"Columbus,Ohio,United States","Dunkirk,Ohio,United States"
45843,US,535,"Columbus,Ohio,United States","Forest,Ohio,United States"
45859,US,535,"Columbus,Ohio,United States","McGuffey,Ohio,United States"
33508,US,539,"Tampa,Florida,United States","Brandon,Florida,United States"
33509,US,539,"Tampa,Florida,United States","Brandon,Florida,United States"
33510,US,539,"Tampa,Florida,United States","Brandon,Florida,United States"
33511,US,539,"Tampa,Florida,United States","Brandon,Florida,United States"
33523,US,539,"Tampa,Florida,United States","Ridge Manor,Florida,United States"
33524,US,539,"Tampa,Florida,United States","Crystal Springs,Florida,United States"
33525,US,539,"Tampa,Florida,United States","Dade City,Florida,United States"
33526,US,539,"Tampa,Florida,United States","Dade City,Florida,United States"
33527,US,539,"Tampa,Florida,United States","Dover,Florida,United States"
33534,US,539,"Tampa,Florida,United States","Gibsonton,Florida,United States"
33539,US,539,"Tampa,Florida,United States","Zephyrhills,Florida,United States"
33540,US,539,"Tampa,Florida,United States","Zephyrhills,Florida,United States"
33541,US,539,"Tampa,Florida,United States","Zephyrhills,Florida,United States"
33542,US,539,"Tampa,Florida,United States","Zephyrhills,Florida,United States"
33543,US,539,"Tampa,Florida,United States","Wesley Chapel South,Florida,United States"
33544,US,539,"Tampa,Florida,United States","Wesley Chapel,Florida,United States"
33545,US,539,"Tampa,Florida,United States","Wesley Chapel South,Florida,United States"
33548,US,539,"Tampa,Florida,United States","Lutz,Florida,United States"
33549,US,539,"Tampa,Florida,United States","Lutz,Florida,United States"
33550,US,539,"Tampa,Florida,United States","Mango,Florida,United States"
33553,US,539,"Tampa,Florida,United States","Wesley Chapel South,Florida,United States"
33556,US,539,"Tampa,Florida,United States","Odessa,Florida,United States"
33558,US,539,"Tampa,Florida,United States","Lutz,Florida,United States"
33559,US,539,"Tampa,Florida,United States","Lutz,Florida,United States"
33563,US,539,"Tampa,Florida,United States","Plant City,Florida,United States"
33564,US,539,"Tampa,Florida,United States","Plant City,Florida,United States"
33565,US,539,"Tampa,Florida,United States","Plant City,Florida,United States"
33566,US,539,"Tampa,Florida,United States","Plant City,Florida,United States"
33567,US,539,"Tampa,Florida,United States","Plant City,Florida,United States"
33568,US,539,"Tampa,Florida,United States","Riverview,Florida,United States"
33569,US,539,"Tampa,Florida,United States","Riverview,Florida,United States"
33570,US,539,"Tampa,Florida,United States","Ruskin,Florida,United States"
33571,US,539,"Tampa,Florida,United States","Ruskin,Florida,United States"
33572,US,539,"Tampa,Florida,United States","Apollo Beach,Florida,United States"
33575,US,539,"Tampa,Florida,United States","Ruskin,Florida,United States"
33576,US,539,"Tampa,Florida,United States","San Antonio,Florida,United States"
33578,US,539,"Tampa,Florida,United States","Riverview,Florida,United States"
33579,US,539,"Tampa,Florida,United States","Riverview,Florida,United States"
33584,US,539,"Tampa,Florida,United States","Seffner,Florida,United States"
33586,US,539,"Tampa,Florida,United States","Sun City,Florida,United States"
33592,US,539,"Tampa,Florida,United States","Thonotosassa,Florida,United States"
33594,US,539,"Tampa,Florida,United States","Valrico,Florida,United States"
33595,US,539,"Tampa,Florida,United States","Valrico,Florida,United States"
33596,US,539,"Tampa,Florida,United States","Valrico,Florida,United States"
33597,US,539,"Tampa,Florida,United States","Ridge Manor,Florida,United States"
33598,US,539,"Tampa,Florida,United States","Wimauma,Florida,United States"
33601,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33602,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33603,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33604,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33605,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33606,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33607,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33608,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33609,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33610,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33611,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33612,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33613,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33614,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33615,US,539,"Tampa,Florida,United States","Town 'n' Country,Florida,United States"
33616,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33617,US,539,"Tampa,Florida,United States","Temple Terrace,Florida,United States"
33618,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33619,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33620,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33621,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33622,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33623,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33625,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33626,US,539,"Tampa,Florida,United States","Keystone,Florida,United States"
33629,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33630,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33631,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33633,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33634,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33635,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33637,US,539,"Tampa,Florida,United States","Temple Terrace,Florida,United States"
33646,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33647,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33650,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33655,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33660,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33661,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33662,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33663,US,539,"Tampa,Florida,United States","Palm River-Clair Mel,Florida,United States"
33664,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33672,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33673,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33674,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33675,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33677,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33679,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33680,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33681,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33682,US,539,"Tampa,Florida,United States","Lake Magdalene,Florida,United States"
33684,US,539,"Tampa,Florida,United States","Egypt Lake-Leto,Florida,United States"
33685,US,539,"Tampa,Florida,United States","Town 'n' Country,Florida,United States"
33686,US,539,"Tampa,Florida,United States","Tampa,Florida,United States"
33687,US,539,"Tampa,Florida,United States","Temple Terrace,Florida,United States"
33688,US,539,"Tampa,Florida,United States","Greater Carrollwood,Florida,United States"
33689,US,539,"Tampa,Florida,United States","Lake Magdalene,Florida,United States"
33694,US,539,"Tampa,Florida,United States","Lake Magdalene,Florida,United States"
33701,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33702,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33703,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33704,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33705,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33706,US,539,"Tampa,Florida,United States","Saint Pete Beach,Florida,United States"
33707,US,539,"Tampa,Florida,United States","Gulfport,Florida,United States"
33708,US,539,"Tampa,Florida,United States","Madeira Beach,Florida,United States"
33709,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33710,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33711,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33712,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33713,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33714,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33715,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33716,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33729,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33730,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33731,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33732,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33733,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33734,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33736,US,539,"Tampa,Florida,United States","Saint Pete Beach,Florida,United States"
33737,US,539,"Tampa,Florida,United States","Gulfport,Florida,United States"
33738,US,539,"Tampa,Florida,United States","Madeira Beach,Florida,United States"
33740,US,539,"Tampa,Florida,United States","Treasure Island,Florida,United States"
33741,US,539,"Tampa,Florida,United States","Saint Pete Beach,Florida,United States"
33742,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33744,US,539,"Tampa,Florida,United States","Seminole,Florida,United States"
33747,US,539,"Tampa,Florida,United States","St. Petersburg,Florida,United States"
33755,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33756,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33757,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33758,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33759,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33760,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33761,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33762,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33763,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33764,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33765,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33766,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33767,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33769,US,539,"Tampa,Florida,United States","Clearwater,Florida,United States"
33770,US,539,"Tampa,Florida,United States","Largo,Florida,United States"
33771,US,539,"Tampa,Florida,United States","Largo,Florida,United States"
33772,US,539,"Tampa,Florida,United States","Seminole,Florida,United States"
33773,US,539,"Tampa,Florida,United States","Largo,Florida,United States"
33774,US,539,"Tampa,Florida,United States","Largo,Florida,United States"
33775,US,539,"Tampa,Florida,United States","Seminole,Florida,United States"
33776,US,539,"Tampa,Florida,United States","Seminole,Florida,United States"
33777,US,539,"Tampa,Florida,United States","Seminole,Florida,United States"
33778,US,539,"Tampa,Florida,United States","Largo,Florida,United States"
33779,US,539,"Tampa,Florida,United States","Largo,Florida,United States"
33780,US,539,"Tampa,Florida,United States","Pinellas Park,Florida,United States"
33781,US,539,"Tampa,Florida,United States","Pinellas Park,Florida,United States"
33782,US,539,"Tampa,Florida,United States","Pinellas Park,Florida,United States"
33784,US,539,"Tampa,Florida,United States","Gulfport,Florida,United States"
33785,US,539,"Tampa,Florida,United States","Indian Rocks Beach,Florida,United States"
33786,US,539,"Tampa,Florida,United States","Indian Rocks Beach,Florida,United States"
33801,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33802,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33803,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33804,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33805,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33806,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33807,US,539,"Tampa,Florida,United States","Lakeland Highlands,Florida,United States"
33809,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33810,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33811,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33812,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33813,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33815,US,539,"Tampa,Florida,United States","Lakeland,Florida,United States"
33823,US,539,"Tampa,Florida,United States","Auburndale,Florida,United States"
33825,US,539,"Tampa,Florida,United States","Avon Park,Florida,United States"
33826,US,539,"Tampa,Florida,United States","Avon Park,Florida,United States"
33830,US,539,"Tampa,Florida,United States","Bartow,Florida,United States"
33831,US,539,"Tampa,Florida,United States","Bartow,Florida,United States"
33836,US,539,"Tampa,Florida,United States","Davenport,Florida,United States"
33837,US,539,"Tampa,Florida,United States","Davenport,Florida,United States"
33838,US,539,"Tampa,Florida,United States","Dundee,Florida,United States"
33839,US,539,"Tampa,Florida,United States","Eagle Lake,Florida,United States"
33841,US,539,"Tampa,Florida,United States","Fort Meade,Florida,United States"
33843,US,539,"Tampa,Florida,United States","Frostproof,Florida,United States"
33844,US,539,"Tampa,Florida,United States","Haines City,Florida,United States"
33845,US,539,"Tampa,Florida,United States","Haines City,Florida,United States"
33849,US,539,"Tampa,Florida,United States","Kathleen,Florida,United States"
33850,US,539,"Tampa,Florida,United States","Auburndale,Florida,United States"
33852,US,539,"Tampa,Florida,United States","Lake Placid,Florida,United States"
33853,US,539,"Tampa,Florida,United States","Lake Wales,Florida,United States"
33855,US,539,"Tampa,Florida,United States","Lake Wales,Florida,United States"
33856,US,539,"Tampa,Florida,United States","Lake Wales,Florida,United States"
33858,US,539,"Tampa,Florida,United States","Loughman,Florida,United States"
33859,US,539,"Tampa,Florida,United States","Lake Wales,Florida,United States"
33860,US,539,"Tampa,Florida,United States","Mulberry,Florida,United States"
33862,US,539,"Tampa,Florida,United States","Lake Placid,Florida,United States"
33867,US,539,"Tampa,Florida,United States","Lake Wales,Florida,United States"
33868,US,539,"Tampa,Florida,United States","Polk City,Florida,United States"
33870,US,539,"Tampa,Florida,United States","Sebring,Florida,United States"
33871,US,539,"Tampa,Florida,United States","Sebring,Florida,United States"
33872,US,539,"Tampa,Florida,United States","Sebring,Florida,United States"
33873,US,539,"Tampa,Florida,United States","Wauchula,Florida,United States"
33875,US,539,"Tampa,Florida,United States","Sebring,Florida,United States"
33876,US,539,"Tampa,Florida,United States","Sebring,Florida,United States"
33877,US,539,"Tampa,Florida,United States","Winter Haven,Florida,United States"
33880,US,539,"Tampa,Florida,United States","Winter Haven,Florida,United States"
33881,US,539,"Tampa,Florida,United States","Winter Haven,Florida,United States"
33882,US,539,"Tampa,Florida,United States","Winter Haven,Florida,United States"
33883,US,539,"Tampa,Florida,United States","Winter Haven,Florida,United States"
33884,US,539,"Tampa,Florida,United States","Winter Haven,Florida,United States"
33885,US,539,"Tampa,Florida,United States","Winter Haven,Florida,United States"
33888,US,539,"Tampa,Florida,United States","Winter Haven,Florida,United States"
33896,US,539,"Tampa,Florida,United States","Davenport,Florida,United States"
33897,US,539,"Tampa,Florida,United States","Davenport,Florida,United States"
33898,US,539,"Tampa,Florida,United States","Lake Wales,Florida,United States"
33960,US,539,"Tampa,Florida,United States","Venus,Florida,United States"
34201,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34202,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34203,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34205,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34206,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34207,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34208,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34209,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34210,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34211,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34212,US,539,"Tampa,Florida,United States","Bradenton,Florida,United States"
34216,US,539,"Tampa,Florida,United States","Anna Maria,Florida,United States"
34217,US,539,"Tampa,Florida,United States","Holmes Beach,Florida,United States"
34220,US,539,"Tampa,Florida,United States","Palmetto,Florida,United States"
34221,US,539,"Tampa,Florida,United States","Palmetto,Florida,United States"
34222,US,539,"Tampa,Florida,United States","Ellenton,Florida,United States"
34223,US,539,"Tampa,Florida,United States","Englewood,Florida,United States"
34224,US,539,"Tampa,Florida,United States","Englewood,Florida,United States"
34228,US,539,"Tampa,Florida,United States","Longboat Key,Florida,United States"
34229,US,539,"Tampa,Florida,United States","Osprey,Florida,United States"
34230,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34231,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34232,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34233,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34234,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34235,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34236,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34237,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34238,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34239,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34240,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34241,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34242,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34243,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34251,US,539,"Tampa,Florida,United States","Myakka City,Florida,United States"
34260,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34272,US,539,"Tampa,Florida,United States","Laurel,Florida,United States"
34274,US,539,"Tampa,Florida,United States","Laurel,Florida,United States"
34275,US,539,"Tampa,Florida,United States","Nokomis,Florida,United States"
34277,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34278,US,539,"Tampa,Florida,United States","Sarasota Springs,Florida,United States"
34281,US,539,"Tampa,Florida,United States","Bayshore Gardens,Florida,United States"
34282,US,539,"Tampa,Florida,United States","Bayshore Gardens,Florida,United States"
34284,US,539,"Tampa,Florida,United States","Venice,Florida,United States"
34285,US,539,"Tampa,Florida,United States","Venice,Florida,United States"
34286,US,539,"Tampa,Florida,United States","North Port,Florida,United States"
34287,US,539,"Tampa,Florida,United States","North Port,Florida,United States"
34288,US,539,"Tampa,Florida,United States","North Port,Florida,United States"
34289,US,539,"Tampa,Florida,United States","North Port,Florida,United States"
34290,US,539,"Tampa,Florida,United States","North Port,Florida,United States"
34291,US,539,"Tampa,Florida,United States","North Port,Florida,United States"
34292,US,539,"Tampa,Florida,United States","Venice,Florida,United States"
34293,US,539,"Tampa,Florida,United States","Venice,Florida,United States"
34329,US,539,"Tampa,Florida,United States","Sarasota,Florida,United States"
34423,US,539,"Tampa,Florida,United States","Crystal River,Florida,United States"
34428,US,539,"Tampa,Florida,United States","Crystal River,Florida,United States"
34429,US,539,"Tampa,Florida,United States","Crystal River,Florida,United States"
34433,US,539,"Tampa,Florida,United States","Citrus Springs,Florida,United States"
34434,US,539,"Tampa,Florida,United States","Citrus Springs,Florida,United States"
34441,US,539,"Tampa,Florida,United States","Hernando,Florida,United States"
34442,US,539,"Tampa,Florida,United States","Hernando,Florida,United States"
34445,US,539,"Tampa,Florida,United States","Pine Ridge,Florida,United States"
34446,US,539,"Tampa,Florida,United States","Sugarmill Woods,Florida,United States"
34447,US,539,"Tampa,Florida,United States","Homosassa,Florida,United States"
34448,US,539,"Tampa,Florida,United States","Homosassa Springs,Florida,United States"
34450,US,539,"Tampa,Florida,United States","Inverness,Florida,United States"
34451,US,539,"Tampa,Florida,United States","Inverness,Florida,United States"
34452,US,539,"Tampa,Florida,United States","Inverness,Florida,United States"
34453,US,539,"Tampa,Florida,United States","Inverness,Florida,United States"
34460,US,539,"Tampa,Florida,United States","Pine Ridge,Florida,United States"
34461,US,539,"Tampa,Florida,United States","Lecanto,Florida,United States"
34464,US,539,"Tampa,Florida,United States","Beverly Hills,Florida,United States"
34465,US,539,"Tampa,Florida,United States","Pine Ridge,Florida,United States"
34487,US,539,"Tampa,Florida,United States","Homosassa,Florida,United States"
34601,US,539,"Tampa,Florida,United States","Brooksville,Florida,United States"
34602,US,539,"Tampa,Florida,United States","Brooksville,Florida,United States"
34603,US,539,"Tampa,Florida,United States","Brooksville,Florida,United States"
34604,US,539,"Tampa,Florida,United States","Spring Hill,Florida,United States"
34605,US,539,"Tampa,Florida,United States","Brooksville,Florida,United States"
34606,US,539,"Tampa,Florida,United States","Spring Hill,Florida,United States"
34607,US,539,"Tampa,Florida,United States","Spring Hill,Florida,United States"
34608,US,539,"Tampa,Florida,United States","Spring Hill,Florida,United States"
34609,US,539,"Tampa,Florida,United States","Spring Hill,Florida,United States"
34611,US,539,"Tampa,Florida,United States","Spring Hill,Florida,United States"
34614,US,539,"Tampa,Florida,United States","Brooksville,Florida,United States"
34637,US,539,"Tampa,Florida,United States","Land O' Lakes,Florida,United States"
34638,US,539,"Tampa,Florida,United States","Land O' Lakes,Florida,United States"
34639,US,539,"Tampa,Florida,United States","Land O' Lakes,Florida,United States"
34652,US,539,"Tampa,Florida,United States","New Port Richey,Florida,United States"
34653,US,539,"Tampa,Florida,United States","New Port Richey,Florida,United States"
34654,US,539,"Tampa,Florida,United States","New Port Richey,Florida,United States"
34655,US,539,"Tampa,Florida,United States","Trinity,Florida,United States"
34656,US,539,"Tampa,Florida,United States","New Port Richey,Florida,United States"
34660,US,539,"Tampa,Florida,United States","Palm Harbor,Florida,United States"
34667,US,539,"Tampa,Florida,United States","Bayonet Point,Florida,United States"
34668,US,539,"Tampa,Florida,United States","Port Richey,Florida,United States"
34674,US,539,"Tampa,Florida,United States","Hudson,Florida,United States"
34677,US,539,"Tampa,Florida,United States","Oldsmar,Florida,United States"
34680,US,539,"Tampa,Florida,United States","Elfers,Florida,United States"
34681,US,539,"Tampa,Florida,United States","Palm Harbor,Florida,United States"
34682,US,539,"Tampa,Florida,United States","Palm Harbor,Florida,United States"
34683,US,539,"Tampa,Florida,United States","Palm Harbor,Florida,United States"
34684,US,539,"Tampa,Florida,United States","Palm Harbor,Florida,United States"
34685,US,539,"Tampa,Florida,United States","Palm Harbor,Florida,United States"
34688,US,539,"Tampa,Florida,United States","Tarpon Springs,Florida,United States"
34689,US,539,"Tampa,Florida,United States","Tarpon Springs,Florida,United States"
34690,US,539,"Tampa,Florida,United States","Holiday,Florida,United States"
34691,US,539,"Tampa,Florida,United States","Holiday,Florida,United States"
34692,US,539,"Tampa,Florida,United States","Holiday,Florida,United States"
34695,US,539,"Tampa,Florida,United States","Safety Harbor,Florida,United States"
34697,US,539,"Tampa,Florida,United States","Dunedin,Florida,United States"
34698,US,539,"Tampa,Florida,United States","Dunedin,Florida,United States"
23917,US,560,"Raleigh,North Carolina,United States","Boydton,Virginia,United States"
23919,US,560,"Raleigh,North Carolina,United States","Bracey,Virginia,United States"
23924,US,560,"Raleigh,North Carolina,United States","Chase City,Virginia,United States"
23927,US,560,"Raleigh,North Carolina,United States","Clarksville,Virginia,United States"
23950,US,560,"Raleigh,North Carolina,United States","Bracey,Virginia,United States"
23970,US,560,"Raleigh,North Carolina,United States","South Hill,Virginia,United States"
27237,US,560,"Raleigh,North Carolina,United States","Sanford,North Carolina,United States"
27242,US,560,"Raleigh,North Carolina,United States","Eagle Springs,North Carolina,United States"
27243,US,560,"Raleigh,North Carolina,United States","Efland,North Carolina,United States"
27252,US,560,"Raleigh,North Carolina,United States","Goldston,North Carolina,United States"
27278,US,560,"Raleigh,North Carolina,United States","Hillsborough,North Carolina,United States"
27281,US,560,"Raleigh,North Carolina,United States","Jackson Springs,North Carolina,United States"
27325,US,560,"Raleigh,North Carolina,United States","Robbins,North Carolina,United States"
27330,US,560,"Raleigh,North Carolina,United States","Sanford,North Carolina,United States"
27331,US,560,"Raleigh,North Carolina,United States","Sanford,North Carolina,United States"
27332,US,560,"Raleigh,North Carolina,United States","Sanford,North Carolina,United States"
27344,US,560,"Raleigh,North Carolina,United States","Siler City,North Carolina,United States"
27376,US,560,"Raleigh,North Carolina,United States","Seven Lakes,North Carolina,United States"
27501,US,560,"Raleigh,North Carolina,United States","Angier,North Carolina,United States"
27502,US,560,"Raleigh,North Carolina,United States","Apex,North Carolina,United States"
27504,US,560,"Raleigh,North Carolina,United States","Benson,North Carolina,United States"
27506,US,560,"Raleigh,North Carolina,United States","Buies Creek,North Carolina,United States"
27508,US,560,"Raleigh,North Carolina,United States","Bunn,North Carolina,United States"
27509,US,560,"Raleigh,North Carolina,United States","Butner,North Carolina,United States"
27510,US,560,"Raleigh,North Carolina,United States","Carrboro,North Carolina,United States"
27511,US,560,"Raleigh,North Carolina,United States","Cary,North Carolina,United States"
27512,US,560,"Raleigh,North Carolina,United States","Cary,North Carolina,United States"
27513,US,560,"Raleigh,North Carolina,United States","Cary,North Carolina,United States"
27514,US,560,"Raleigh,North Carolina,United States","Chapel Hill,North Carolina,United States"
27515,US,560,"Raleigh,North Carolina,United States","Chapel Hill,North Carolina,United States"
27516,US,560,"Raleigh,North Carolina,United States","Chapel Hill,North Carolina,United States"
27517,US,560,"Raleigh,North Carolina,United States","Chapel Hill,North Carolina,United States"
27518,US,560,"Raleigh,North Carolina,United States","Cary,North Carolina,United States"
27519,US,560,"Raleigh,North Carolina,United States","Cary,North Carolina,United States"
27520,US,560,"Raleigh,North Carolina,United States","Clayton,North Carolina,United States"
27521,US,560,"Raleigh,North Carolina,United States","Coats,North Carolina,United States"
27522,US,560,"Raleigh,North Carolina,United States","Creedmoor,North Carolina,United States"
27523,US,560,"Raleigh,North Carolina,United States","Apex,North Carolina,United States"
27525,US,560,"Raleigh,North Carolina,United States","Franklinton,North Carolina,United States"
27526,US,560,"Raleigh,North Carolina,United States","Fuquay Varina,North Carolina,United States"
27527,US,560,"Raleigh,North Carolina,United States","Clayton,North Carolina,United States"
27528,US,560,"Raleigh,North Carolina,United States","Clayton,North Carolina,United States"
27529,US,560,"Raleigh,North Carolina,United States","Garner,North Carolina,United States"
27530,US,560,"Raleigh,North Carolina,United States","Goldsboro,North Carolina,United States"
27531,US,560,"Raleigh,North Carolina,United States","Goldsboro,North Carolina,United States"
27532,US,560,"Raleigh,North Carolina,United States","Goldsboro,North Carolina,United States"
27533,US,560,"Raleigh,North Carolina,United States","Goldsboro,North Carolina,United States"
27534,US,560,"Raleigh,North Carolina,United States","Goldsboro,North Carolina,United States"
27536,US,560,"Raleigh,North Carolina,United States","Henderson,North Carolina,United States"
27537,US,560,"Raleigh,North Carolina,United States","Henderson,North Carolina,United States"
27539,US,560,"Raleigh,North Carolina,United States","Apex,North Carolina,United States"
27540,US,560,"Raleigh,North Carolina,United States","Holly Springs,Wake County,North Carolina,United States"
27544,US,560,"Raleigh,North Carolina,United States","Kittrell,North Carolina,United States"
27545,US,560,"Raleigh,North Carolina,United States","Knightdale,North Carolina,United States"
27546,US,560,"Raleigh,North Carolina,United States","Lillington,North Carolina,United States"
27549,US,560,"Raleigh,North Carolina,United States","Louisburg,North Carolina,United States"
27553,US,560,"Raleigh,North Carolina,United States","Manson,North Carolina,United States"
27557,US,560,"Raleigh,North Carolina,United States","Middlesex,North Carolina,United States"
27560,US,560,"Raleigh,North Carolina,United States","Morrisville,North Carolina,United States"
27563,US,560,"Raleigh,North Carolina,United States","Manson,North Carolina,United States"
27565,US,560,"Raleigh,North Carolina,United States","Oxford,North Carolina,United States"
27573,US,560,"Raleigh,North Carolina,United States","Roxboro,North Carolina,United States"
